collapsing,j
decaying,j
desolate,j
natal,j
prudential,j
recalcitrant,j
recovered,j
sparkling,j
spectroscopic,j
steady-state,j
subatomic,j
third-person,j
upstate,j
forty-four,m
coloring,n
decadence,n
decorum,n
duplicate,n
echelon,n
etymology,n
grasshopper,n
gull,n
hail,n
indebtedness,n
jubilee,n
jug,n
mixer,n
pedometer,n
personage,n
ping,n
prophylaxis,n
quandary,n
rector,n
requisite,n
rocker,n
springer,n
tremor,n
writ,n
contrive,v
fracture,v
re-elect,v
sterilize,v
childlike,j
germane,j
Masonic,j
satanic,j
synergistic,j
urbanized,j
wasted,j
analgesia,n
android,n
antimatter,n
crate,n
digging,n
distaste,n
effusion,n
ejection,n
exclusivity,n
expediency,n
logger,n
multilateralism,n
pathos,n
shout,n
slipper,n
slurry,n
surcharge,n
tenacity,n
thug,n
outwardly,r
regrettably,r
sporadically,r
bah,u
divulge,v
rouse,v
sag,v
stymie,v
coal-fired,j
halfway,j
homologous,j
incarnate,j
male-dominated,j
multiracial,j
ragged,j
sanguine,j
self-imposed,j
shattered,j
tranquil,j
thirty-eight,m
briefcase,n
crony,n
delicacy,n
forecaster,n
guarantor,n
illustrator,n
incongruity,n
infraction,n
kibbutz,n
lavender,n
mutuality,n
purveyor,n
pylorus,n
quartz,n
redeemer,n
renegade,n
rho,n
saber,n
scam,n
self-help,n
self-understanding,n
shah,n
sit-up,n
songbird,n
yarn,n
unmistakably,r
aw,u
busy,v
demonize,v
flag,v
foil,v
pipe,v
prey,v
trivialize,v
verbalize,v
warp,v
biophysical,j
boundless,j
coed,j
disaffected,j
erstwhile,j
exiled,j
high-intensity,j
Magellanic,j
nebulous,j
non-Jewish,j
par,j
thirty-seven,m
appeasement,n
astonishment,n
bailout,n
bandwagon,n
bind,n
co-chair,n
conservator,n
dryness,n
eminence,n
footwear,n
infidel,n
leprosy,n
linking,n
penicillin,n
polymerase,n
rhinitis,n
sphinx,n
systematics,n
transposition,n
trickle,n
appreciably,r
blindly,r
seamlessly,r
baffle,v
disavow,v
portend,v
reinvigorate,v
repatriate,v
saddle,v
terrorize,v
adrenal,j
astounding,j
condemned,j
dismissive,j
fruitless,j
guarded,j
hapless,j
infertile,j
insulating,j
Malay,j
preaching,j
punishing,j
technocratic,j
fifty-five,m
aeronautics,n
aqueduct,n
consulate,n
copier,n
emissary,n
enamel,n
ether,n
excise,n
glasnost,n
gray,n
irritant,n
kimono,n
meltdown,n
nativity,n
philology,n
porcelain,n
Presbyterian,n
quantification,n
resume,n
tuner,n
angrily,r
blatantly,r
reify,v
shade,v
abbreviated,j
hectic,j
impassioned,j
inept,j
lifeless,j
lite,j
ludicrous,j
microbiological,j
millennial,j
quickest,j
resounding,j
self-fulfilling,j
subdued,j
three-fold,j
anachronism,n
browsing,n
carton,n
checkpoint,n
condominium,n
countermeasure,n
desalination,n
dipper,n
ethnocentrism,n
evangelism,n
gloom,n
hanging,n
incubator,n
indexing,n
interrelation,n
Israelite,n
jigsaw,n
jolt,n
lightweight,n
mockery,n
mucus,n
offshoot,n
pessimist,n
platter,n
regular,n
repeatability,n
self-criticism,n
shamanism,n
sickle,n
throes,n
wasteland,n
eternally,r
exquisitely,r
overboard,r
thankfully,r
amuse,v
array,v
befit,v
bog,v
disparage,v
nationalize,v
outlive,v
rap,v
shuffle,v
capital,j
confounding,j
gilded,j
instinctive,j
ionized,j
laborious,j
lenient,j
methodical,j
petite,j
precipitous,j
precocious,j
promiscuous,j
regressive,j
state-run,j
translucent,j
antihistamine,n
donkey,n
errand,n
galley,n
lynching,n
midterm,n
picket,n
printout,n
soloist,n
thermodynamics,n
waltz,n
whore,n
humanize,v
imperil,v
mutter,v
toil,v
tutor,v
aromatic,j
biodegradable,j
bohemian,j
communitarian,j
crucified,j
genocidal,j
gratuitous,j
inhospitable,j
inordinate,j
Sikh,j
tenured,j
uninterested,j
year-old,j
abode,n
Bolshevik,n
bulwark,n
despotism,n
easel,n
eloquence,n
fiasco,n
idealist,n
internationalist,n
philanthropist,n
regalia,n
rethinking,n
sinking,n
stillness,n
tabloid,n
artistically,r
overload,v
pedal,v
poach,v
reassemble,v
refinance,v
resell,v
archeological,j
causative,j
conquered,j
dualistic,j
ever-present,j
matrilineal,j
repulsive,j
sociometric,j
Spanish-language,j
thankful,j
undersea,j
untapped,j
week-long,j
wrongful,j
angiography,n
chatter,n
craze,n
curry,n
dictation,n
drip,n
ejido,n
embroidery,n
epithelium,n
handgun,n
handset,n
libel,n
matriculation,n
mimicry,n
oligarchy,n
outcast,n
panther,n
pawn,n
pervasiveness,n
photocopy,n
pony,n
pudding,n
reflectivity,n
seminarian,n
statistician,n
storehouse,n
tadpole,n
unanimity,n
wildfire,n
awry,r
chain,v
deflate,v
grumble,v
implore,v
layer,v
barring,i
allocated,j
celebratory,j
disabling,j
expansionist,j
idyllic,j
interlocking,j
menopausal,j
metonymic,j
middling,j
nagging,j
non-nuclear,j
off-line,j
one-day,j
paraprofessional,j
skewed,j
snowy,j
amnesia,n
bioethics,n
blocking,n
cartoonist,n
censor,n
constipation,n
contentment,n
cosmopolitan,n
crush,n
decompression,n
detente,n
dugout,n
fandom,n
hostel,n
isoflavone,n
knower,n
lupus,n
otorrhea,n
pullout,n
rebuttal,n
rendezvous,n
windmill,n
oftentimes,r
substantively,r
astonish,v
brainstorm,v
ditch,v
metabolize,v
misplace,v
oxidize,v
scroll,v
whistle,v
add-on,j
afloat,j
artisanal,j
discreet,j
dorsal,j
ecliptic,j
hermeneutic,j
irreconcilable,j
motorized,j
near-term,j
non-Muslim,j
omnipresent,j
cadaver,n
conservancy,n
crank,n
dear,n
deluge,n
endoscopy,n
flea,n
hyperbole,n
joystick,n
loudspeaker,n
negativity,n
operand,n
over,n
pallet,n
psychopath,n
ravages,n
re-enactment,n
rowing,n
sedimentation,n
slang,n
solicitation,n
intelligently,r
methodologically,r
woefully,r
dock,v
hew,v
peek,v
secede,v
yank,v
beaten,j
bereft,j
childish,j
dictatorial,j
disguised,j
hyperactive,j
hypocritical,j
intracranial,j
intrepid,j
juicy,j
lower-class,j
medium-size,j
pharmacological,j
scarlet,j
subnational,j
teeming,j
tenacious,j
threaded,j
affidavit,n
airfield,n
airwaves,n
anaesthesia,n
conch,n
culpability,n
enumeration,n
frying,n
germination,n
halogen,n
hardness,n
hunter-gatherer,n
libido,n
mahogany,n
metonymy,n
miscarriage,n
playoff,n
rapist,n
retrenchment,n
rising,n
snowball,n
spyware,n
valor,n
customarily,r
energetically,r
liberally,r
starkly,r
absolve,v
camouflage,v
cascade,v
flaunt,v
impute,v
misread,v
rekindle,v
steam,v
subjugate,v
wring,v
arable,j
cataclysmic,j
celibate,j
complicating,j
curriculum-based,j
destitute,j
expedient,j
gleaming,j
handmade,j
heartfelt,j
Himalayan,j
horrendous,j
ill-fated,j
inimical,j
liminal,j
manic,j
misplaced,j
neuropsychological,j
resentful,j
riverine,j
salaried,j
tonsillar,j
well-organized,j
abbot,n
Adventist,n
aphorism,n
Armenian,n
bending,n
crutch,n
disinfectant,n
historicity,n
Hungarian,n
inculturation,n
portraiture,n
profusion,n
self-discipline,n
Sioux,n
theoretician,n
upside,n
volley,n
weighing,n
wrapper,n
irrevocably,r
dart,v
scribble,v
siphon,v
unmask,v
aloof,j
broke,j
ex,j
grassy,j
hydrologic,j
mid-level,j
nameless,j
nested,j
ovarian,j
phonetic,j
psychosomatic,j
rejected,j
unplanned,j
waste,j
bruise,n
cannibal,n
cirrhosis,n
cobalt,n
coffer,n
collider,n
cytoplasm,n
inventiveness,n
manifold,n
metadata,n
minimalist,n
outpouring,n
overseer,n
pleading,n
propane,n
railing,n
republicanism,n
restlessness,n
sewing,n
sweetness,n
tic,n
tribesman,n
tutelage,n
conservatively,r
resolutely,r
ya,u
abhor,v
besiege,v
charm,v
consecrate,v
manure,v
peruse,v
placate,v
vaporize,v
Ecuadorian,j
insulting,j
mediated,j
meek,j
non-social,j
one-hour,j
substandard,j
tailored,j
unsolicited,j
uprooted,j
viscous,j
accomplice,n
bile,n
canister,n
dredge,n
enslavement,n
gunpowder,n
irrelevance,n
lipstick,n
mindfulness,n
Pakistani,n
psychosis,n
receptacle,n
reorientation,n
resumption,n
rule-making,n
saucer,n
serviceman,n
side-effect,n
awhile,r
delicately,r
imaginatively,r
binge,v
mow,v
prophesy,v
rebuff,v
burst,j
deluxe,j
folding,j
land-based,j
life-giving,j
multipurpose,j
on-the-job,j
raging,j
revolving,j
rusty,j
small-company,j
two-factor,j
unbalanced,j
absentee,n
audiogram,n
breakout,n
brewery,n
bribery,n
brine,n
disrespect,n
entrapment,n
going,n
modus,n
naivete,n
offending,n
partisanship,n
polygon,n
postulate,n
quilt,n
raspberry,n
schoolwork,n
self-instruction,n
sorting,n
stroll,n
swab,n
ultrasonography,n
upsurge,n
elegantly,r
firstly,r
instantaneously,r
ingrain,v
itch,v
reorder,v
tamper,v
aqueous,j
borrowed,j
Bulgarian,j
cavernous,j
civil-rights,j
coveted,j
endocrine,j
facile,j
home-based,j
illustrious,j
indisputable,j
inhuman,j
Kantian,j
locked,j
neoconservative,j
non-competitive,j
non-economic,j
non-military,j
prophylactic,j
ritualized,j
ruined,j
two-tailed,j
argumentation,n
babe,n
boyhood,n
burglary,n
candor,n
commodification,n
conveyance,n
digression,n
dissipation,n
exclamation,n
handshake,n
isolationist,n
outback,n
payback,n
priestess,n
quartile,n
scallop,n
scorecard,n
stunt,n
stupidity,n
touring,n
ubiquity,n
vulture,n
charter,v
cue,v
disentangle,v
divest,v
dredge,v
mistreat,v
refuel,v
abstinent,j
agile,j
eroded,j
fortuitous,j
high-fat,j
horticultural,j
Iberian,j
insatiable,j
noncommercial,j
object-oriented,j
paltry,j
reigning,j
stale,j
taxing,j
twin,j
unexamined,j
well-to-do,j
arboretum,n
asterisk,n
avail,n
beech,n
bulimia,n
cobra,n
co-director,n
ebb,n
facsimile,n
fanaticism,n
flavonoid,n
gentamicin,n
idiosyncrasy,n
jock,n
kangaroo,n
monad,n
namesake,n
pharmacology,n
recital,n
roughness,n
separatism,n
skimmer,n
staining,n
thumbnail,n
URL,n
downhill,r
effortlessly,r
elaborately,r
head-on,r
suitably,r
summarily,r
apportion,v
censure,v
dazzle,v
loop,v
motor,v
predetermine,v
all-important,j
approaching,j
coincidental,j
conical,j
digitized,j
forthright,j
insulated,j
intergalactic,j
omniscient,j
radiographic,j
second-class,j
self-regulated,j
temperamental,j
testable,j
three-month,j
amortization,n
bequest,n
buoy,n
crap,n
defamation,n
epitome,n
euphemism,n
flop,n
functionary,n
hotline,n
illegitimacy,n
lutein,n
mesa,n
pollster,n
read,n
tenon,n
thicket,n
ticker,n
trawler,n
precipitously,r
uncritically,r
excise,v
gross,v
mutate,v
abject,j
abrasive,j
climactic,j
discontinuous,j
disgusting,j
featured,j
needed,j
occupying,j
perinatal,j
prescient,j
regenerative,j
rehabilitative,j
small-group,j
spousal,j
twisting,j
tyrannical,j
unsuspecting,j
amp,n
burglar,n
city-state,n
cliché,n
crevice,n
destabilization,n
drywall,n
eutrophication,n
ewe,n
exuberance,n
foreword,n
friendliness,n
headrest,n
hippie,n
interdiction,n
laureate,n
lepton,n
moonlight,n
nightclub,n
oscillator,n
permeability,n
rationing,n
showroom,n
upstart,n
vicissitude,n
furiously,r
humanly,r
singly,r
acculturate,v
bode,v
distill,v
embroil,v
ram,v
rumor,v
scold,v
taunt,v
consecrated,j
defunct,j
demeaning,j
non-clinical,j
onstage,j
paleolithic,j
Peronist,j
self-administered,j
senseless,j
stranded,j
undiscovered,j
unjustified,j
abductee,n
acumen,n
alternation,n
amber,n
couplet,n
cyanide,n
eosinophil,n
eugenics,n
fatalism,n
metabolite,n
midwest,n
netting,n
passer-by,n
rescuer,n
scaffold,n
son-in-law,n
squire,n
tabletop,n
whirlpool,n
intently,r
steeply,r
fancy,v
gasp,v
alluring,j
anticipatory,j
astonished,j
chromatic,j
clearing,j
econometric,j
flawless,j
hydrological,j
infallible,j
joyous,j
masterful,j
Mesoamerican,j
otherworldly,j
outstretched,j
phallic,j
retaliatory,j
second-order,j
segmented,j
site-specific,j
stricken,j
undated,j
unspeakable,j
creole,n
cyclone,n
detonation,n
fingernail,n
firewood,n
headway,n
holocaust,n
ire,n
joist,n
maiden,n
perihelion,n
phonics,n
simulacrum,n
sleeper,n
side-by-side,r
bare,v
criminalize,v
enmesh,v
eye,v
hijack,v
intern,v
relapse,v
remediate,v
tantalize,v
treasure,v
Afrikaner,j
anti-abortion,j
bumper,j
conditioned,j
cordial,j
delusional,j
discarded,j
dividing,j
dynastic,j
ethnocentric,j
fifteenth-century,j
horrifying,j
immobile,j
incandescent,j
late-night,j
on-board,j
quadratic,j
resolute,j
Socratic,j
succinct,j
undisputed,j
amends,n
bumper,n
burr,n
catchword,n
ciprofloxacin,n
disorientation,n
drop-in,n
excavator,n
funder,n
genie,n
grown-up,n
in-law,n
intubation,n
musical,n
newness,n
packer,n
puff,n
radioactivity,n
vindication,n
warden,n
covertly,r
organically,r
exterminate,v
freelance,v
patronize,v
toast,v
yon,d
acclaimed,j
decadent,j
immaculate,j
inter,j
intertwined,j
leisurely,j
low-intensity,j
low-quality,j
minced,j
noninvasive,j
nonpartisan,j
overwhelmed,j
paying,j
released,j
self-monitoring,j
unscathed,j
unwritten,j
validated,j
wayward,j
backlog,n
blurring,n
bylaw,n
commissioning,n
commodore,n
coupler,n
dagger,n
dashboard,n
disorganization,n
dowry,n
figuration,n
finale,n
fistula,n
have,n
irrationality,n
litigator,n
mailbox,n
meaningfulness,n
midline,n
moor,n
permutation,n
reindeer,n
sherry,n
soundtrack,n
subunit,n
understatement,n
video-game,n
anxiously,r
belatedly,r
fatally,r
crouch,v
crucify,v
proselytize,v
video,v
carcinogenic,j
demonstrable,j
dreary,j
enabling,j
flattened,j
high-altitude,j
inferential,j
jovian,j
low-density,j
Mozambican,j
Paraguayan,j
patrilineal,j
self-proclaimed,j
space-based,j
spinning,j
thrilling,j
umbilical,j
unbridled,j
Western-style,j
winged,j
armistice,n
bot,n
brigadier,n
chaser,n
collectivism,n
drafter,n
enquiry,n
ethernet,n
flaxseed,n
franchisee,n
gourd,n
granule,n
infallibility,n
landscaping,n
mountaintop,n
mustache,n
neurosis,n
plumber,n
randomness,n
readout,n
reductionism,n
sling,n
sow,n
stout,n
underground,n
vigilante,n
whirlwind,n
fair,r
appall,v
bash,v
debunk,v
extricate,v
loose,v
regroup,v
rescind,v
scurry,v
segment,v
stoke,v
underachieve,v
annotated,j
dialogical,j
dissenting,j
high-yield,j
inertial,j
low-power,j
observant,j
old-growth,j
pharyngeal,j
psychotropic,j
sculpted,j
sloping,j
solid-state,j
stately,j
two-parent,j
unconnected,j
unconstrained,j
unsettling,j
affront,n
backwater,n
checking,n
dispenser,n
emitter,n
flush,n
fortitude,n
mammoth,n
mater,n
metacognition,n
neophyte,n
opacity,n
pacemaker,n
questioner,n
rind,n
salesperson,n
scorer,n
sentencing,n
tint,n
townspeople,n
truism,n
truthfulness,n
unconscious,n
demographically,r
avenge,v
capitulate,v
industrialize,v
madden,v
pacify,v
puff,v
retrace,v
smother,v
discredited,j
everlasting,j
extramarital,j
hip,j
legible,j
male-female,j
prosaic,j
roomy,j
unarmed,j
undefined,j
chisel,n
choreography,n
creep,n
disenchantment,n
etude,n
flooring,n
hopper,n
inactivation,n
mollusk,n
reconfiguration,n
roundtable,n
run-up,n
sabotage,n
touchstone,n
woodpecker,n
astray,r
hierarchically,r
rightfully,r
assail,v
authenticate,v
chip,v
compliment,v
disobey,v
memorialize,v
pardon,v
quip,v
reprimand,v
snag,v
torment,v
traumatize,v
folded,j
how-to,j
illogical,j
merry,j
non-political,j
stuffed,j
teleological,j
tensile,j
third-generation,j
through,j
turn-of-the-century,j
unattended,j
unmarked,j
unprofitable,j
voracious,j
forty-seven,m
ax,n
bonanza,n
chute,n
flamenco,n
foundry,n
hack,n
hairstyle,n
hypothyroidism,n
instrumentality,n
mascot,n
nay,n
opus,n
outside,n
seaweed,n
spreading,n
torment,n
wavefunction,n
incrementally,r
magically,r
naively,r
unevenly,r
blush,v
clock,v
globalize,v
mince,v
adrift,j
afflicted,j
amended,j
amphibious,j
apathetic,j
Babylonian,j
civilizing,j
do-it-yourself,j
draconian,j
edited,j
interstitial,j
low-key,j
ostensible,j
prize-winning,j
public-sector,j
ritualistic,j
sunken,j
cleanser,n
crucifix,n
disco,n
doublet,n
firefly,n
godfather,n
hijab,n
honeymoon,n
interdependency,n
interlude,n
monsoon,n
salvage,n
schooner,n
seabird,n
skunk,n
tabulation,n
tact,n
vocalization,n
dutifully,r
lovingly,r
antagonize,v
broker,v
foreground,v
refrigerate,v
teeter,v
adhesive,j
belated,j
believable,j
blended,j
bound,j
childless,j
constrained,j
duplicate,j
four-point,j
jagged,j
low-grade,j
novelistic,j
ocular,j
planar,j
Pleistocene,j
so,j
steamed,j
third-grade,j
unrestrained,j
zodiacal,j
applicator,n
arbitrariness,n
Athenian,n
classicism,n
conifer,n
creatinine,n
deceit,n
divine,n
dogmatism,n
fondness,n
gasification,n
ischemia,n
jade,n
mechanization,n
moralist,n
motorist,n
omnibus,n
pariah,n
patterning,n
Pentagon,n
phalanx,n
progesterone,n
prong,n
redness,n
stilt,n
swell,n
timescale,n
gravely,r
seasonally,r
hoy,u
anoint,v
conjecture,v
quarrel,v
retrofit,v
associational,j
conquering,j
gender-specific,j
motionless,j
off-road,j
prepaid,j
truncated,j
unmediated,j
whole-wheat,j
alkaloid,n
amulet,n
barricade,n
binding,n
bulldozer,n
capacitor,n
corporatism,n
craftsmanship,n
domesticity,n
incapacity,n
iodine,n
jig,n
loom,n
peroxide,n
prosthetics,n
reminiscence,n
renter,n
rot,n
sorghum,n
superconductor,n
superstructure,n
institutionally,r
bag,v
belittle,v
broach,v
deform,v
naturalize,v
recuperate,v
annualized,j
anti-colonial,j
consummate,j
definitional,j
field-based,j
hard-pressed,j
industrious,j
lower-level,j
priceless,j
saintly,j
self-described,j
tireless,j
trapped,j
unresponsive,j
astrophotography,n
axe,n
bikini,n
blizzard,n
conservatory,n
detritus,n
duet,n
elitism,n
exoplanet,n
fatherland,n
frieze,n
grand,n
historicism,n
impartiality,n
isolationism,n
Jamaican,n
mediocrity,n
misdemeanor,n
mishap,n
nervousness,n
oestrogen,n
oncologist,n
paddy,n
radiance,n
spokeswoman,n
weave,n
astonishingly,r
bilaterally,r
intricately,r
up-front,r
disallow,v
fatten,v
meander,v
overpower,v
venerate,v
vex,v
wedge,v
ahistorical,j
all-encompassing,j
audacious,j
bewildered,j
bronchial,j
cross-disciplinary,j
derived,j
dominated,j
enticing,j
extraterritorial,j
gated,j
incongruous,j
lawless,j
mystic,j
payable,j
primeval,j
self-identified,j
absorber,n
afterthought,n
amygdala,n
balm,n
bazaar,n
blaze,n
calypso,n
controllability,n
crustacean,n
cusp,n
daily,n
discoverer,n
downtime,n
enrollee,n
entree,n
flair,n
gearbox,n
geyser,n
high-tech,n
mounting,n
respirator,n
sandal,n
stormwater,n
throng,n
weasel,n
zest,n
demonstrably,r
angle,v
downgrade,v
groan,v
jack,v
loathe,v
misbehave,v
rust,v
Bavarian,j
bereaved,j
bundled,j
cancerous,j
coloured,j
geometrical,j
melancholy,j
moderating,j
morbid,j
outermost,j
perceptible,j
positivist,j
sulfuric,j
unscrupulous,j
vanquished,j
ANCOVA,n
audition,n
bail,n
courtier,n
erythema,n
factionalism,n
grotesque,n
interception,n
leeway,n
liberator,n
originator,n
pastry,n
perceiver,n
pheromone,n
placing,n
polyester,n
re-emergence,n
sarcoma,n
sharecropper,n
standstill,n
viewfinder,n
zooplankton,n
deceptively,r
deftly,r
handsomely,r
thoughtfully,r
dole,v
hydrate,v
stiffen,v
Columbian,j
congested,j
converted,j
distasteful,j
drained,j
fallow,j
government-sponsored,j
learner-centered,j
low-tech,j
Malian,j
nodal,j
pretrial,j
redistributive,j
self-concept,j
self-defeating,j
Senegalese,j
uncharted,j
unknowable,j
unwed,j
aerodynamics,n
affordability,n
afghan,n
alligator,n
behest,n
betterment,n
buff,n
cashier,n
chinook,n
empress,n
hyperplasia,n
initiate,n
mohawk,n
mortise,n
panoply,n
pellagra,n
sounding,n
spade,n
sprinkler,n
terra,n
competitively,r
diametrically,r
disproportionately,r
buzz,v
encase,v
graph,v
up,v
agitated,j
congestive,j
histopathologic,j
impromptu,j
leased,j
low-dose,j
low-lying,j
meditative,j
nonstick,j
probabilistic,j
sketchy,j
squat,j
unmatched,j
uphill,j
vile,j
arrhythmia,n
auxiliary,n
bandage,n
chromolithograph,n
cloture,n
constancy,n
curd,n
dependability,n
excretion,n
hydrology,n
immunodeficiency,n
lien,n
mayhem,n
novella,n
pat,n
raptor,n
repertory,n
steppe,n
viscosity,n
yo-yo,n
bristle,v
expedite,v
ferment,v
fixate,v
strangle,v
trot,v
centuries-old,j
complimentary,j
curative,j
dynamical,j
flaming,j
identifying,j
impeccable,j
impressionist,j
inflatable,j
managed-care,j
nimble,j
post-revolutionary,j
presented,j
psychoeducational,j
public-health,j
sedimentary,j
self-regulatory,j
severed,j
untested,j
win-win,j
absolutism,n
ammonium,n
apogee,n
bolero,n
brig,n
charism,n
cheat,n
cogeneration,n
crib,n
emigre,n
farce,n
folio,n
gypsum,n
haste,n
landform,n
maximization,n
nan,n
normalcy,n
Norse,n
parliamentarian,n
phoenix,n
playmate,n
quid,n
redwood,n
reforestation,n
replay,n
reprimand,n
rut,n
salmonella,n
self-rating,n
splinter,n
subcontractor,n
demean,v
father,v
grate,v
infest,v
insinuate,v
misrepresent,v
pale,v
refurbish,v
tarnish,v
age-appropriate,j
artful,j
blonde,j
boreal,j
first-order,j
inequitable,j
ingrained,j
insoluble,j
loath,j
Napoleonic,j
neglectful,j
postural,j
rectal,j
stabilizing,j
superhuman,j
taut,j
triune,j
brainstorming,n
broadening,n
catcher,n
catechist,n
catharsis,n
confiscation,n
consecration,n
devolution,n
disbursement,n
extortion,n
grantee,n
gully,n
infantryman,n
oxymoron,n
pacifism,n
registrar,n
resourcefulness,n
rubbish,n
sloth,n
snowfall,n
soprano,n
staphylococcus,n
stylist,n
travail,n
turnip,n
wart,n
wellhead,n
xenophobia,n
consummate,v
decentralize,v
fray,v
imprint,v
lubricate,v
refill,v
anti-western,j
biometric,j
cogent,j
cometary,j
graduated,j
purposive,j
resurgent,j
supported,j
unrealized,j
unreported,j
thirty-nine,m
adopter,n
comprehensiveness,n
coronation,n
crayon,n
elegy,n
embellishment,n
freedman,n
glaucoma,n
hiker,n
hysterectomy,n
ionization,n
linearity,n
mentoring,n
meteoroid,n
picker,n
promiscuity,n
radiologist,n
rediscovery,n
remarriage,n
reticence,n
sending,n
spacer,n
stabilizer,n
sufficiency,n
tombstone,n
zealot,n
autonomously,r
bait,v
gush,v
preview,v
recode,v
troubleshoot,v
corrected,j
crumbling,j
digging,j
exorbitant,j
exploited,j
intramural,j
knowledge-based,j
leisure-time,j
neurologic,j
palatal,j
plump,j
rented,j
selfless,j
single-sex,j
stinging,j
system-wide,j
unabated,j
acidity,n
boarder,n
bookmark,n
cheating,n
cuticle,n
depersonalization,n
emotionality,n
emu,n
entomology,n
flounder,n
hoax,n
ineffectiveness,n
plagiarism,n
promulgation,n
pull-up,n
seaside,n
semiotics,n
spoke,n
surname,n
vagueness,n
vane,n
wormhole,n
thirdly,r
cable,v
castigate,v
detonate,v
loan,v
metamorphose,v
perplex,v
pity,v
realign,v
slope,v
whine,v
barbed,j
chic,j
compressive,j
earthen,j
ecclesiological,j
flimsy,j
hyperbolic,j
improvised,j
invited,j
ischaemic,j
monotonous,j
prejudicial,j
reconstructed,j
repugnant,j
scandalous,j
warming,j
whimsical,j
ninety-five,m
amalgamation,n
asparagus,n
barometer,n
boulevard,n
campfire,n
Corinthian,n
deadlock,n
dorsiflexion,n
eschatology,n
exacerbation,n
flexor,n
harp,n
jumping,n
keystroke,n
layering,n
leash,n
liquidation,n
oceanography,n
papaya,n
primitivism,n
prospectus,n
revulsion,n
sarcophagus,n
self-representation,n
Somali,n
stasis,n
stylus,n
unionization,n
vodka,n
classically,r
physiologically,r
supremely,r
eureka,u
bug,v
retake,v
stutter,v
alcohol-related,j
buoyant,j
curatorial,j
deciduous,j
in-home,j
neuromuscular,j
nonstop,j
oceanographic,j
off-the-shelf,j
oversized,j
pressurized,j
puny,j
scathing,j
self-centered,j
social-emotional,j
surreal,j
unacknowledged,j
unidimensional,j
unwitting,j
fifty-two,m
ale,n
buoyancy,n
caliper,n
clover,n
confidant,n
diction,n
emphysema,n
end-user,n
Ethiopian,n
evangelicalism,n
headscarf,n
headwaters,n
honeybee,n
intranet,n
lad,n
nonlinearity,n
Politburo,n
rosemary,n
routing,n
siting,n
tad,n
tonnage,n
unilateralism,n
unknown,n
visionary,n
wearing,n
Zulu,n
debut,v
down,v
embolden,v
flick,v
rhyme,v
agonizing,j
blocked,j
confining,j
convex,j
derogatory,j
diachronic,j
divisional,j
electrostatic,j
extractive,j
imprisoned,j
inhibitory,j
left-hand,j
Leninist,j
non-gifted,j
omitted,j
periodontal,j
placid,j
regimental,j
Shi'i,j
standby,j
unsound,j
forty-one,m
apricot,n
atherosclerosis,n
authentication,n
baton,n
billfish,n
blazer,n
burqa,n
captor,n
cock,n
consternation,n
dishwasher,n
eyeglass,n
goodies,n
hostess,n
intermarriage,n
jockey,n
listserv,n
molding,n
navel,n
posterior,n
racing,n
recombination,n
representativeness,n
resale,n
sci-fi,n
shard,n
shrinkage,n
softwood,n
steamship,n
synapse,n
tillage,n
toothpaste,n
traditionalism,n
tunic,n
impossibly,r
abdicate,v
ache,v
footnote,v
front,v
hurtle,v
presage,v
ration,v
second,v
shiver,v
truck,v
wrench,v
amber,j
bovine,j
bullish,j
commendable,j
computer-mediated,j
confined,j
creeping,j
favourable,j
first-ever,j
gaping,j
life-size,j
off-limits,j
overworked,j
preposterous,j
second-grade,j
single-family,j
sponsoring,j
Tory,j
unfolding,j
unforgettable,j
add-on,n
asking,n
bodyguard,n
buggy,n
capillary,n
cohabitation,n
conflation,n
desecration,n
doorstep,n
finalist,n
glimmer,n
hypertext,n
invariance,n
knack,n
legibility,n
life-form,n
managing,n
microarray,n
mother-in-law,n
oration,n
preservative,n
radiocarbon,n
reintroduction,n
ringing,n
rub,n
scab,n
servicing,n
spraying,n
taxonomist,n
transporter,n
whaler,n
adamantly,r
chronologically,r
brave,v
chuck,v
disinfect,v
encrypt,v
foretell,v
humble,v
occult,v
outgrow,v
parse,v
scavenge,v
suffuse,v
tattoo,v
whereupon,c
damned,j
defenseless,j
disappearing,j
disenfranchised,j
disoriented,j
fast-moving,j
in-group,j
kinematic,j
left-handed,j
long-held,j
padded,j
professed,j
Samoan,j
synoptic,j
teacher-student,j
topographical,j
mid-twentieth,m
aminoglycoside,n
angst,n
archeologist,n
co-editor,n
coloration,n
decrement,n
disjuncture,n
dramatist,n
epidermis,n
fencing,n
goggle,n
gravitation,n
gunfire,n
inoculation,n
jus,n
lifeline,n
maneuvering,n
margarine,n
monochrome,n
poppy,n
qualm,n
radiator,n
remuneration,n
sacredness,n
self-organization,n
solicitor,n
stork,n
tonality,n
uproar,n
visuals,n
wampum,n
yolk,n
pleasantly,r
thematically,r
blanket,v
clot,v
co-occur,v
idle,v
infuriate,v
lug,v
molest,v
notate,v
pamper,v
wail,v
asthmatic,j
Benedictine,j
coital,j
communicable,j
curvilinear,j
deplorable,j
dielectric,j
double-edged,j
electrochemical,j
excruciating,j
exegetical,j
gender-based,j
indecent,j
outlandish,j
rechargeable,j
tantalizing,j
untimely,j
angiosperm,n
antics,n
assailant,n
auger,n
blouse,n
boater,n
broadband,n
catch-22,n
chateau,n
introvert,n
isthmus,n
jerk,n
kinsman,n
kitten,n
